episode_id,case,policy,seed,verify_used,corrected,success,irreversible_failure,verification_cost,net_reward,realized_reward,public_risk_label,public_risk_score,branch_harm_exact,reward_wrong_continuation,reward_corrected_continuation,reversibility,coupling_strength,mode,final_action,policy_score,p_score,harm_score,p_times_H_score,downstream_dependency_count,rollback_difficulty,persistent_state_risk,estimated_harm_score,downstream_failure_penalty,harm_profile,uncertainty_threshold,harm_threshold,random_verify_prob,notes
revision_jointcal_missing_unverified_s273,dependency_sensitive,no_verify,273,0,0,1,0,0.0,9.2,9.2,medium,0.58,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.0,0.58,0.8,0.46399999999999997,5,1.0,0,0.8,11.6,dependency_structural,0.6,0.45,0.5,Never verify.
revision_jointcal_missing_verified_s274,dependency_sensitive,always_verify,274,1,0,1,0,0.5,9.2,9.2,low,0.225,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,1.0,0.225,0.66,0.14850000000000002,3,1.0,0,0.66,9.92,dependency_structural,0.6,0.45,0.5,Always verify before finalizing.
revision_jointcal_missing_unverified_s277,dependency_sensitive,no_verify,277,0,0,1,0,0.0,9.2,9.2,high,0.729,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.0,0.729,1.0,0.729,8,1.0,0,1.0,14.0,dependency_structural,0.6,0.45,0.5,Never verify.
revision_jointcal_missing_verified_s278,dependency_sensitive,always_verify,278,1,1,1,0,0.5,9.2,9.2,low,0.365,28.24,-19.04,9.2,partially_reversible,strong,verify_then_decide,safe_edit,1.0,0.365,0.52,0.1898,1,1.0,0,0.52,8.24,dependency_structural,0.6,0.45,0.5,Always verify before finalizing.
revision_jointcal_missing_unverified_s279,dependency_sensitive,no_verify,279,0,0,1,0,0.0,5.6,5.6,medium,0.679,3.5999999999999996,5.6,9.2,partially_reversible,strong,direct,risky_patch,0.0,0.679,0.72,0.48888000000000004,1,1.0,1,0.72,10.64,dependency_structural,0.6,0.45,0.5,Never verify.
revision_jointcal_missing_unverified_s280,dependency_sensitive,no_verify,280,0,0,1,0,0.0,9.2,9.2,medium,0.526,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.0,0.526,0.7025,0.36951500000000004,2,0.75,1,0.7025,10.43,dependency_structural,0.6,0.45,0.5,Never verify.
revision_jointcal_missing_verified_s281,dependency_sensitive,always_verify,281,1,0,1,0,0.5,9.2,9.2,low,0.274,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,1.0,0.274,0.4575,0.12535500000000002,1,0.25,1,0.4575,7.49,dependency_structural,0.6,0.45,0.5,Always verify before finalizing.
revision_jointcal_missing_unverified_s286,dependency_sensitive,no_verify,286,0,0,1,0,0.0,9.2,9.2,medium,0.664,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.0,0.664,0.8,0.5312,5,1.0,0,0.8,11.6,dependency_structural,0.6,0.45,0.5,Never verify.
revision_jointcal_missing_unverified_s287,dependency_sensitive,no_verify,287,0,0,0,1,0.0,-24.8,-24.8,high,0.775,34.0,-24.8,9.2,partially_reversible,strong,direct,risky_patch,0.0,0.775,1.0,0.775,8,1.0,1,1.0,14.0,dependency_structural,0.6,0.45,0.5,Never verify.
revision_jointcal_missing_verified_s294,dependency_sensitive,always_verify,294,1,1,1,0,0.5,9.2,9.2,low,0.312,27.49,-18.29,9.2,partially_reversible,strong,verify_then_decide,safe_edit,1.0,0.312,0.4575,0.14274,1,0.25,1,0.4575,7.49,dependency_structural,0.6,0.45,0.5,Always verify before finalizing.
revision_jointcal_missing_verified_s295,dependency_sensitive,always_verify,295,1,1,1,0,0.5,9.2,9.2,low,0.231,29.59,-20.39,9.2,partially_reversible,strong,verify_then_decide,safe_edit,1.0,0.231,0.6325,0.1461075,1,0.75,1,0.6325,9.59,dependency_structural,0.6,0.45,0.5,Always verify before finalizing.
revision_jointcal_missing_verified_s296,dependency_sensitive,always_verify,296,1,1,1,0,0.5,9.2,9.2,low,0.391,27.82,-18.62,9.2,partially_reversible,strong,verify_then_decide,safe_edit,1.0,0.391,0.485,0.189635,3,0.5,0,0.485,7.82,dependency_structural,0.6,0.45,0.5,Always verify before finalizing.
revision_jointcal_missing_verified_s297,dependency_sensitive,always_verify,297,1,0,1,0,0.5,9.2,9.2,low,0.299,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,1.0,0.299,0.3275,0.0979225,2,0.25,0,0.3275,5.93,dependency_structural,0.6,0.45,0.5,Always verify before finalizing.
revision_jointcal_missing_verified_s298,dependency_sensitive,always_verify,298,1,0,1,0,0.5,9.2,9.2,low,0.367,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,1.0,0.367,0.52,0.19084,1,1.0,0,0.52,8.24,dependency_structural,0.6,0.45,0.5,Always verify before finalizing.
revision_jointcal_missing_verified_s302,dependency_sensitive,always_verify,302,1,0,1,0,0.5,9.2,9.2,medium,0.425,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,1.0,0.425,0.485,0.206125,3,0.5,0,0.485,7.82,dependency_structural,0.6,0.45,0.5,Always verify before finalizing.
revision_jointcal_missing_unverified_s303,dependency_sensitive,no_verify,303,0,0,0,1,0.0,-24.8,-24.8,medium,0.476,34.0,-24.8,9.2,partially_reversible,strong,direct,risky_patch,0.0,0.476,1.0,0.476,5,1.0,1,1.0,14.0,dependency_structural,0.6,0.45,0.5,Never verify.
revision_jointcal_missing_verified_s304,dependency_sensitive,always_verify,304,1,1,1,0,0.5,9.2,9.2,low,0.347,28.54,-19.34,9.2,partially_reversible,strong,verify_then_decide,safe_edit,1.0,0.347,0.545,0.189115,1,0.5,1,0.545,8.54,dependency_structural,0.6,0.45,0.5,Always verify before finalizing.
revision_jointcal_missing_unverified_s307,dependency_sensitive,no_verify,307,0,0,0,1,0.0,-24.8,-24.8,medium,0.666,34.0,-24.8,9.2,partially_reversible,strong,direct,risky_patch,0.0,0.666,1.0,0.666,8,0.5,1,1.0,14.0,dependency_structural,0.6,0.45,0.5,Never verify.
revision_jointcal_missing_verified_s308,dependency_sensitive,always_verify,308,1,0,1,0,0.5,9.2,9.2,medium,0.403,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,1.0,0.403,0.345,0.139035,1,0.5,0,0.345,6.14,dependency_structural,0.6,0.45,0.5,Always verify before finalizing.
revision_jointcal_missing_unverified_s309,dependency_sensitive,no_verify,309,0,0,0,1,0.0,-24.8,-24.8,medium,0.49,34.0,-24.8,9.2,partially_reversible,strong,direct,risky_patch,0.0,0.49,1.0,0.49,5,1.0,1,1.0,14.0,dependency_structural,0.6,0.45,0.5,Never verify.
revision_jointcal_missing_verified_s311,dependency_sensitive,always_verify,311,1,1,1,0,0.5,9.2,9.2,medium,0.431,3.5999999999999996,5.6,9.2,partially_reversible,strong,verify_then_decide,safe_edit,1.0,0.431,0.345,0.148695,1,0.5,0,0.345,6.14,dependency_structural,0.6,0.45,0.5,Always verify before finalizing.
revision_jointcal_missing_unverified_s313,dependency_sensitive,no_verify,313,0,0,0,1,0.0,-24.8,-24.8,medium,0.509,34.0,-24.8,9.2,partially_reversible,strong,direct,risky_patch,0.0,0.509,1.0,0.509,8,1.0,1,1.0,14.0,dependency_structural,0.6,0.45,0.5,Never verify.
revision_jointcal_missing_unverified_s314,dependency_sensitive,no_verify,314,0,0,0,1,0.0,-22.700000000000003,-22.700000000000003,medium,0.63,31.900000000000002,-22.700000000000003,9.2,partially_reversible,strong,direct,risky_patch,0.0,0.63,0.825,0.5197499999999999,5,0.5,1,0.825,11.9,dependency_structural,0.6,0.45,0.5,Never verify.
revision_jointcal_missing_unverified_s315,dependency_sensitive,no_verify,315,0,0,1,0,0.0,9.2,9.2,high,0.752,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.0,0.752,0.79,0.59408,2,1.0,1,0.79,11.48,dependency_structural,0.6,0.45,0.5,Never verify.
