episode_id,case,policy,seed,verify_used,corrected,success,irreversible_failure,verification_cost,net_reward,realized_reward,public_risk_label,public_risk_score,branch_harm_exact,reward_wrong_continuation,reward_corrected_continuation,reversibility,coupling_strength,mode,final_action,policy_score,p_score,harm_score,p_times_H_score,downstream_dependency_count,rollback_difficulty,persistent_state_risk,estimated_harm_score,downstream_failure_penalty,harm_profile,uncertainty_threshold,harm_threshold,random_verify_prob,notes
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s96,corruption_prone,uncertainty_only_matched_budget,96,0,0,0,1,0.0,-28.8,-28.8,medium,0.577,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.577,0.577,1.0,0.577,8,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.5770, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s96,corruption_prone,harm_aware_selective,96,0,0,0,1,0.0,-28.8,-28.8,medium,0.577,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.577,0.577,1.0,0.577,8,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5770, H=1.0000, score=0.5770, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s98,corruption_prone,harm_aware_selective,98,0,0,0,1,0.0,-28.8,-28.8,medium,0.442,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.442,0.442,1.0,0.442,5,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.4420, H=1.0000, score=0.4420, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s99,corruption_prone,uncertainty_only_matched_budget,99,0,0,0,1,0.0,-28.8,-28.8,medium,0.486,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.486,0.486,1.0,0.486,8,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.4860, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s99,corruption_prone,harm_aware_selective,99,0,0,0,1,0.0,-28.8,-28.8,medium,0.486,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.486,0.486,1.0,0.486,8,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.4860, H=1.0000, score=0.4860, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s100,corruption_prone,harm_aware_selective,100,0,0,0,1,0.0,-28.8,-28.8,medium,0.412,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.412,0.412,1.0,0.412,8,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.4120, H=1.0000, score=0.4120, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s103,corruption_prone,uncertainty_only_matched_budget,103,0,0,0,1,0.0,-28.8,-28.8,medium,0.623,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.623,0.623,1.0,0.623,5,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.6230, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s103,corruption_prone,harm_aware_selective,103,0,0,0,1,0.0,-28.8,-28.8,medium,0.623,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.623,0.623,1.0,0.623,5,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.6230, H=1.0000, score=0.6230, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s105,corruption_prone,uncertainty_only_matched_budget,105,0,0,0,1,0.0,-28.8,-28.8,medium,0.457,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.457,0.457,1.0,0.457,8,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.4570, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s105,corruption_prone,harm_aware_selective,105,0,0,0,1,0.0,-28.8,-28.8,medium,0.457,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.457,0.457,1.0,0.457,8,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.4570, H=1.0000, score=0.4570, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s107,corruption_prone,harm_aware_selective,107,0,0,0,1,0.0,-28.8,-28.8,medium,0.421,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.421,0.421,1.0,0.421,8,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.4210, H=1.0000, score=0.4210, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s111,corruption_prone,uncertainty_only_matched_budget,111,0,0,0,1,0.0,-28.8,-28.8,medium,0.589,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.589,0.589,1.0,0.589,5,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.5890, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s111,corruption_prone,harm_aware_selective,111,0,0,0,1,0.0,-28.8,-28.8,medium,0.589,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.589,0.589,1.0,0.589,5,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5890, H=1.0000, score=0.5890, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s116,corruption_prone,uncertainty_only_matched_budget,116,0,0,0,1,0.0,-28.8,-28.8,medium,0.61,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.61,0.61,1.0,0.61,8,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.6100, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s116,corruption_prone,harm_aware_selective,116,0,0,0,1,0.0,-28.8,-28.8,medium,0.61,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.61,0.61,1.0,0.61,8,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.6100, H=1.0000, score=0.6100, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s117,corruption_prone,harm_aware_selective,117,0,0,0,1,0.0,-28.8,-28.8,medium,0.456,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.456,0.456,1.0,0.456,5,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.4560, H=1.0000, score=0.4560, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s118,corruption_prone,uncertainty_only_matched_budget,118,0,0,0,1,0.0,-28.8,-28.8,medium,0.578,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.578,0.578,1.0,0.578,13,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.5780, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s118,corruption_prone,harm_aware_selective,118,0,0,0,1,0.0,-28.8,-28.8,medium,0.578,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.578,0.578,1.0,0.578,13,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5780, H=1.0000, score=0.5780, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s119,corruption_prone,uncertainty_only_matched_budget,119,0,0,0,1,0.0,-28.8,-28.8,medium,0.571,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.571,0.571,1.0,0.571,8,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.5710, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s119,corruption_prone,harm_aware_selective,119,0,0,0,1,0.0,-28.8,-28.8,medium,0.571,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.571,0.571,1.0,0.571,8,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5710, H=1.0000, score=0.5710, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s120,corruption_prone,uncertainty_only_matched_budget,120,0,0,0,1,0.0,-28.8,-28.8,medium,0.527,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.527,0.527,1.0,0.527,13,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.5270, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s120,corruption_prone,harm_aware_selective,120,0,0,0,1,0.0,-28.8,-28.8,medium,0.527,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.527,0.527,1.0,0.527,13,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5270, H=1.0000, score=0.5270, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s127,corruption_prone,uncertainty_only_matched_budget,127,0,0,1,0,0.0,9.2,9.2,medium,0.495,0.0,9.2,9.2,irreversible,strong,direct,risky_patch,0.495,0.495,1.0,0.495,8,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.4950, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s127,corruption_prone,harm_aware_selective,127,0,0,1,0,0.0,9.2,9.2,medium,0.495,0.0,9.2,9.2,irreversible,strong,direct,risky_patch,0.495,0.495,1.0,0.495,8,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.4950, H=1.0000, score=0.4950, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s128,corruption_prone,uncertainty_only_matched_budget,128,0,0,1,0,0.0,9.2,9.2,medium,0.596,0.0,9.2,9.2,irreversible,strong,direct,risky_patch,0.596,0.596,1.0,0.596,8,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.5960, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s128,corruption_prone,harm_aware_selective,128,0,0,1,0,0.0,9.2,9.2,medium,0.596,0.0,9.2,9.2,irreversible,strong,direct,risky_patch,0.596,0.596,1.0,0.596,8,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5960, H=1.0000, score=0.5960, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s130,corruption_prone,uncertainty_only_matched_budget,130,0,0,0,1,0.0,-28.8,-28.8,medium,0.591,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.591,0.591,1.0,0.591,5,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.5910, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s130,corruption_prone,harm_aware_selective,130,0,0,0,1,0.0,-28.8,-28.8,medium,0.591,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.591,0.591,1.0,0.591,5,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5910, H=1.0000, score=0.5910, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s131,corruption_prone,uncertainty_only_matched_budget,131,0,0,1,0,0.0,9.2,9.2,medium,0.632,0.0,9.2,9.2,irreversible,strong,direct,risky_patch,0.632,0.632,1.0,0.632,8,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.6320, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s131,corruption_prone,harm_aware_selective,131,0,0,1,0,0.0,9.2,9.2,medium,0.632,0.0,9.2,9.2,irreversible,strong,direct,risky_patch,0.632,0.632,1.0,0.632,8,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.6320, H=1.0000, score=0.6320, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s132,corruption_prone,uncertainty_only_matched_budget,132,0,0,1,0,0.0,9.2,9.2,medium,0.482,0.0,9.2,9.2,irreversible,strong,direct,risky_patch,0.482,0.482,1.0,0.482,8,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.4820, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s132,corruption_prone,harm_aware_selective,132,0,0,1,0,0.0,9.2,9.2,medium,0.482,0.0,9.2,9.2,irreversible,strong,direct,risky_patch,0.482,0.482,1.0,0.482,8,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.4820, H=1.0000, score=0.4820, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s134,corruption_prone,uncertainty_only_matched_budget,134,0,0,1,0,0.0,9.2,9.2,medium,0.588,0.0,9.2,9.2,irreversible,strong,direct,risky_patch,0.588,0.588,1.0,0.588,8,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.5880, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s134,corruption_prone,harm_aware_selective,134,0,0,1,0,0.0,9.2,9.2,medium,0.588,0.0,9.2,9.2,irreversible,strong,direct,risky_patch,0.588,0.588,1.0,0.588,8,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5880, H=1.0000, score=0.5880, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s136,corruption_prone,harm_aware_selective,136,0,0,0,1,0.0,-28.8,-28.8,medium,0.411,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.411,0.411,1.0,0.411,5,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.4110, H=1.0000, score=0.4110, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s141,corruption_prone,uncertainty_only_matched_budget,141,0,0,0,1,0.0,-28.8,-28.8,medium,0.566,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.566,0.566,1.0,0.566,8,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.5660, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s141,corruption_prone,harm_aware_selective,141,0,0,0,1,0.0,-28.8,-28.8,medium,0.566,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.566,0.566,1.0,0.566,8,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5660, H=1.0000, score=0.5660, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s142,corruption_prone,uncertainty_only_matched_budget,142,0,0,0,1,0.0,-28.8,-28.8,medium,0.559,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.559,0.559,1.0,0.559,8,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.5590, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s142,corruption_prone,harm_aware_selective,142,0,0,0,1,0.0,-28.8,-28.8,medium,0.559,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.559,0.559,1.0,0.559,8,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5590, H=1.0000, score=0.5590, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s143,corruption_prone,uncertainty_only_matched_budget,143,0,0,0,1,0.0,-28.8,-28.8,medium,0.63,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.63,0.63,1.0,0.63,13,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.6300, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s143,corruption_prone,harm_aware_selective,143,0,0,0,1,0.0,-28.8,-28.8,medium,0.63,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.63,0.63,1.0,0.63,13,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.6300, H=1.0000, score=0.6300, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s144,corruption_prone,uncertainty_only_matched_budget,144,0,0,0,1,0.0,-28.8,-28.8,medium,0.54,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.54,0.54,1.0,0.54,13,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.5400, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s144,corruption_prone,harm_aware_selective,144,0,0,0,1,0.0,-28.8,-28.8,medium,0.54,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.54,0.54,1.0,0.54,13,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5400, H=1.0000, score=0.5400, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s145,corruption_prone,harm_aware_selective,145,0,0,0,1,0.0,-28.8,-28.8,medium,0.41,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.41,0.41,1.0,0.41,13,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.4100, H=1.0000, score=0.4100, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s146,corruption_prone,harm_aware_selective,146,0,0,0,1,0.0,-28.8,-28.8,medium,0.434,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.434,0.434,1.0,0.434,5,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.4340, H=1.0000, score=0.4340, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s147,corruption_prone,uncertainty_only_matched_budget,147,0,0,0,1,0.0,-28.8,-28.8,medium,0.585,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.585,0.585,1.0,0.585,8,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.5850, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s147,corruption_prone,harm_aware_selective,147,0,0,0,1,0.0,-28.8,-28.8,medium,0.585,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.585,0.585,1.0,0.585,8,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5850, H=1.0000, score=0.5850, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s150,corruption_prone,uncertainty_only_matched_budget,150,0,0,0,1,0.0,-28.8,-28.8,medium,0.548,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.548,0.548,1.0,0.548,5,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.5480, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s150,corruption_prone,harm_aware_selective,150,0,0,0,1,0.0,-28.8,-28.8,medium,0.548,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.548,0.548,1.0,0.548,5,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5480, H=1.0000, score=0.5480, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s151,corruption_prone,harm_aware_selective,151,0,0,0,1,0.0,-28.8,-28.8,medium,0.443,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.443,0.443,1.0,0.443,5,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.4430, H=1.0000, score=0.4430, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s157,corruption_prone,harm_aware_selective,157,0,0,0,1,0.0,-28.8,-28.8,medium,0.432,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.432,0.432,1.0,0.432,8,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.4320, H=1.0000, score=0.4320, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s158,corruption_prone,uncertainty_only_matched_budget,158,0,0,0,1,0.0,-28.8,-28.8,medium,0.559,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.559,0.559,1.0,0.559,13,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.5590, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s158,corruption_prone,harm_aware_selective,158,0,0,0,1,0.0,-28.8,-28.8,medium,0.559,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.559,0.559,1.0,0.559,13,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5590, H=1.0000, score=0.5590, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s164,corruption_prone,uncertainty_only_matched_budget,164,0,0,0,1,0.0,-28.8,-28.8,medium,0.553,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.553,0.553,1.0,0.553,5,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.5530, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s164,corruption_prone,harm_aware_selective,164,0,0,0,1,0.0,-28.8,-28.8,medium,0.553,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.553,0.553,1.0,0.553,5,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5530, H=1.0000, score=0.5530, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s165,corruption_prone,uncertainty_only_matched_budget,165,0,0,0,1,0.0,-28.8,-28.8,medium,0.593,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.593,0.593,1.0,0.593,13,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.5930, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s165,corruption_prone,harm_aware_selective,165,0,0,0,1,0.0,-28.8,-28.8,medium,0.593,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.593,0.593,1.0,0.593,13,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5930, H=1.0000, score=0.5930, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s166,corruption_prone,uncertainty_only_matched_budget,166,0,0,0,1,0.0,-28.8,-28.8,medium,0.593,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.593,0.593,1.0,0.593,5,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.5930, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s166,corruption_prone,harm_aware_selective,166,0,0,0,1,0.0,-28.8,-28.8,medium,0.593,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.593,0.593,1.0,0.593,5,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5930, H=1.0000, score=0.5930, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s167,corruption_prone,harm_aware_selective,167,0,0,0,1,0.0,-28.8,-28.8,medium,0.423,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.423,0.423,1.0,0.423,13,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.4230, H=1.0000, score=0.4230, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s168,corruption_prone,uncertainty_only_matched_budget,168,0,0,1,0,0.0,9.2,9.2,medium,0.534,0.0,9.2,9.2,irreversible,strong,direct,risky_patch,0.534,0.534,1.0,0.534,13,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.5340, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s168,corruption_prone,harm_aware_selective,168,0,0,1,0,0.0,9.2,9.2,medium,0.534,0.0,9.2,9.2,irreversible,strong,direct,risky_patch,0.534,0.534,1.0,0.534,13,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5340, H=1.0000, score=0.5340, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s171,corruption_prone,harm_aware_selective,171,0,0,0,1,0.0,-28.8,-28.8,medium,0.426,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.426,0.426,1.0,0.426,13,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.4260, H=1.0000, score=0.4260, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s172,corruption_prone,uncertainty_only_matched_budget,172,0,0,1,0,0.0,9.2,9.2,medium,0.504,0.0,9.2,9.2,irreversible,strong,direct,risky_patch,0.504,0.504,1.0,0.504,8,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.5040, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s172,corruption_prone,harm_aware_selective,172,0,0,1,0,0.0,9.2,9.2,medium,0.504,0.0,9.2,9.2,irreversible,strong,direct,risky_patch,0.504,0.504,1.0,0.504,8,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5040, H=1.0000, score=0.5040, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s174,corruption_prone,uncertainty_only_matched_budget,174,0,0,0,1,0.0,-28.8,-28.8,medium,0.506,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.506,0.506,1.0,0.506,5,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.5060, verify=False"
